Data,vento,radiacao,temp_max,temp_min,umi_max,umi_min,umi_rel,press_atm
2018-12-27 20:00:00,0.4,229.1,20.9,20.6,89.0,88.0,88.0,915.3
2018-12-27 21:00:00,0.1,174.5,20.8,20.6,90.0,87.0,90.0,915.6
2018-12-27 22:00:00,0.4,38.6,20.7,20.1,91.0,90.0,91.0,915.7
2018-12-27 23:00:00,0.7,0.0,20.2,19.7,91.0,91.0,91.0,916.0
2018-12-28 00:00:00,1.9,0.0,20.0,19.5,91.0,90.0,90.0,916.4
2018-12-28 01:00:00,1.4,0.0,19.9,19.3,90.0,86.0,88.0,916.8
2018-12-28 02:00:00,0.3,0.0,19.5,19.1,89.0,88.0,89.0,916.5
2018-12-28 03:00:00,1.2,0.0,19.8,19.0,89.0,85.0,85.0,916.3
2018-12-28 04:00:00,1.6,0.0,19.9,19.4,86.0,84.0,86.0,915.6
2018-12-28 05:00:00,1.1,0.3,19.7,19.4,86.0,85.0,86.0,915.3
2018-12-28 06:00:00,1.1,0.0,19.7,19.3,87.0,85.0,86.0,915.3
2018-12-28 07:00:00,0.7,0.0,19.5,19.3,87.0,86.0,87.0,916.0
2018-12-28 08:00:00,1.0,0.3,19.4,18.8,91.0,87.0,91.0,916.7
2018-12-28 09:00:00,1.3,13.8,18.9,18.5,92.0,91.0,92.0,917.5
2018-12-28 10:00:00,0.0,109.4,19.0,18.5,92.0,92.0,92.0,917.8
2018-12-28 11:00:00,0.9,225.0,19.5,18.9,92.0,91.0,91.0,917.8
2018-12-28 12:00:00,0.6,630.5,20.8,19.2,92.0,89.0,89.0,917.6
2018-12-28 13:00:00,1.0,1304.6,21.9,20.7,90.0,78.0,80.0,917.7
2018-12-28 14:00:00,2.0,1673.8,23.1,21.8,81.0,74.0,77.0,917.3
2018-12-28 15:00:00,1.7,1759.1,24.3,22.4,78.0,70.0,72.0,916.8
2018-12-28 16:00:00,0.1,978.2,24.5,22.4,78.0,67.0,68.0,916.1
2018-12-28 17:00:00,2.8,633.1,23.8,20.1,86.0,68.0,86.0,915.4
2018-12-28 18:00:00,1.0,2239.6,24.9,20.1,88.0,69.0,69.0,914.3
2018-12-28 19:00:00,2.5,1213.0,25.4,21.1,85.0,68.0,85.0,914.0
2018-12-28 20:00:00,0.9,1184.2,24.1,21.1,88.0,73.0,76.0,914.0
2018-12-28 21:00:00,1.3,240.3,23.4,21.5,85.0,76.0,84.0,914.7
2018-12-28 22:00:00,0.9,50.9,21.5,20.6,89.0,84.0,89.0,915.2
2018-12-28 23:00:00,1.2,0.0,20.8,20.2,90.0,88.0,90.0,915.3
2018-12-29 00:00:00,0.3,0.0,20.5,20.2,91.0,90.0,91.0,915.8
2018-12-29 01:00:00,0.2,0.0,20.8,20.2,91.0,89.0,90.0,916.4
2018-12-29 02:00:00,0.1,0.0,20.3,19.9,91.0,90.0,91.0,916.1
2018-12-29 03:00:00,0.2,0.0,20.3,19.9,91.0,91.0,91.0,915.6
2018-12-29 04:00:00,1.8,0.0,20.6,20.0,91.0,87.0,87.0,915.3
2018-12-29 05:00:00,0.5,0.0,20.4,17.9,91.0,83.0,91.0,915.2
2018-12-29 06:00:00,0.7,0.0,18.1,17.9,92.0,91.0,92.0,914.6
2018-12-29 07:00:00,0.1,0.0,18.1,17.7,92.0,92.0,92.0,915.0
2018-12-29 08:00:00,1.2,0.0,18.1,17.7,92.0,92.0,92.0,915.6
2018-12-29 09:00:00,0.5,11.4,18.2,18.1,92.0,92.0,92.0,916.3
2018-12-29 10:00:00,0.8,190.1,18.6,18.1,92.0,92.0,92.0,916.4
2018-12-29 11:00:00,0.5,577.8,20.0,18.5,92.0,89.0,89.0,916.8
2018-12-29 12:00:00,0.5,906.5,21.9,19.7,90.0,83.0,83.0,917.1
2018-12-29 13:00:00,1.0,1619.8,23.1,21.8,84.0,78.0,81.0,916.8
2018-12-29 14:00:00,0.7,2265.4,25.1,22.7,82.0,71.0,72.0,916.1
2018-12-29 15:00:00,0.3,1218.6,24.9,22.3,89.0,70.0,81.0,915.4
2018-12-29 16:00:00,2.1,2548.2,26.7,23.9,84.0,61.0,74.0,914.6
2018-12-29 17:00:00,1.6,1454.1,27.5,23.3,82.0,65.0,82.0,913.9
2018-12-29 18:00:00,0.9,1096.3,23.6,22.5,88.0,82.0,87.0,913.4
2018-12-29 19:00:00,1.0,509.7,23.6,21.8,89.0,82.0,88.0,913.5
2018-12-29 20:00:00,1.5,312.3,22.6,20.9,89.0,88.0,89.0,914.2
2018-12-29 21:00:00,0.4,185.7,21.1,20.7,89.0,88.0,89.0,915.0
2018-12-29 22:00:00,0.5,21.8,20.7,20.2,90.0,88.0,90.0,915.4
2018-12-29 23:00:00,0.0,0.0,20.7,20.2,90.0,89.0,90.0,916.2
2018-12-30 00:00:00,1.4,0.0,20.3,20.1,91.0,90.0,91.0,916.6
2018-12-30 01:00:00,1.7,0.0,20.2,20.0,92.0,91.0,92.0,917.1
2018-12-30 02:00:00,0.8,0.0,20.2,19.8,92.0,92.0,92.0,916.5
2018-12-30 03:00:00,0.1,0.0,19.9,19.6,92.0,92.0,92.0,915.7
2018-12-30 04:00:00,0.3,0.0,19.7,19.2,92.0,92.0,92.0,915.8
2018-12-30 05:00:00,0.8,0.0,20.0,19.5,92.0,92.0,92.0,915.3
2018-12-30 06:00:00,0.5,0.0,19.9,19.5,92.0,92.0,92.0,915.3
2018-12-30 07:00:00,1.9,0.0,19.6,19.2,92.0,92.0,92.0,916.0
2018-12-30 08:00:00,0.8,0.0,19.3,19.1,93.0,92.0,93.0,916.3
2018-12-30 09:00:00,1.4,4.2,19.3,19.0,93.0,93.0,93.0,916.6
2018-12-30 10:00:00,2.1,26.7,19.0,18.5,93.0,93.0,93.0,917.2
2018-12-30 11:00:00,0.9,198.4,19.1,18.5,93.0,93.0,93.0,917.4
2018-12-30 12:00:00,1.1,505.8,19.8,19.0,93.0,92.0,92.0,917.5
2018-12-30 13:00:00,0.7,879.0,21.1,19.6,92.0,86.0,87.0,917.5
2018-12-30 14:00:00,0.7,1410.2,22.9,21.1,87.0,77.0,77.0,917.0
2018-12-30 15:00:00,1.1,3080.0,25.6,22.4,81.0,67.0,68.0,916.5
2018-12-30 16:00:00,1.7,2793.8,27.3,24.8,73.0,64.0,71.0,916.1
2018-12-30 17:00:00,2.5,2522.8,26.6,25.1,81.0,64.0,71.0,915.5
2018-12-30 18:00:00,1.8,2856.3,27.1,25.5,75.0,61.0,64.0,914.5
2018-12-30 19:00:00,1.5,1726.2,27.1,25.9,70.0,63.0,64.0,914.1
2018-12-30 20:00:00,1.3,980.8,26.6,25.2,75.0,64.0,69.0,914.1
2018-12-30 21:00:00,2.2,975.2,26.9,25.2,71.0,64.0,71.0,914.3
2018-12-30 22:00:00,2.6,45.1,25.2,23.5,76.0,71.0,76.0,914.9
2018-12-30 23:00:00,0.6,0.0,23.5,21.8,83.0,76.0,83.0,915.3
2018-12-31 00:00:00,1.0,0.0,22.3,21.7,84.0,82.0,82.0,916.2
2018-12-31 01:00:00,0.4,0.0,21.8,21.1,83.0,79.0,80.0,916.6
2018-12-31 02:00:00,0.3,0.0,21.5,20.5,86.0,79.0,86.0,916.3
2018-12-31 03:00:00,1.2,0.0,20.7,20.1,89.0,85.0,88.0,915.8
2018-12-31 04:00:00,0.6,0.0,20.8,20.1,89.0,87.0,89.0,915.2
2018-12-31 05:00:00,1.0,0.0,20.5,19.7,91.0,89.0,91.0,914.6
2018-12-31 06:00:00,0.6,0.0,20.2,19.8,92.0,91.0,92.0,914.8
2018-12-31 07:00:00,0.3,0.0,20.2,19.9,92.0,92.0,92.0,915.0
2018-12-31 08:00:00,1.1,0.0,20.4,20.1,92.0,92.0,92.0,915.7
2018-12-31 09:00:00,1.8,6.0,20.2,19.8,92.0,92.0,92.0,916.3
2018-12-31 10:00:00,1.6,102.0,20.0,19.7,92.0,92.0,92.0,917.2
2018-12-31 11:00:00,1.5,103.6,20.2,19.9,92.0,92.0,92.0,917.8
2018-12-31 12:00:00,2.3,277.1,20.2,20.0,92.0,92.0,92.0,918.3
2018-12-31 13:00:00,1.2,304.7,20.1,19.2,92.0,90.0,91.0,918.3
2018-12-31 14:00:00,0.5,361.4,19.9,19.3,92.0,91.0,91.0,918.6
2018-12-31 15:00:00,1.1,678.2,20.6,19.4,92.0,91.0,91.0,918.1
2018-12-31 16:00:00,0.4,1045.4,22.6,20.5,91.0,83.0,83.0,917.3
2018-12-31 17:00:00,2.1,1643.0,24.2,22.5,84.0,73.0,79.0,916.9
2018-12-31 18:00:00,1.4,2001.3,25.9,23.0,79.0,66.0,73.0,915.5
2018-12-31 19:00:00,2.5,2151.0,25.6,24.3,73.0,66.0,68.0,915.0
2018-12-31 20:00:00,1.7,1069.4,25.6,24.0,73.0,65.0,71.0,915.4
2018-12-31 21:00:00,2.0,497.3,24.1,23.5,75.0,71.0,75.0,915.6
2018-12-31 22:00:00,2.0,73.0,23.5,21.5,84.0,74.0,79.0,916.4
2018-12-31 23:00:00,0.7,0.0,22.6,21.4,82.0,76.0,81.0,917.2
2019-01-01 00:00:00,0.9,0.0,21.8,20.3,88.0,81.0,86.0,917.9
2019-01-01 01:00:00,1.6,0.0,21.6,21.0,86.0,84.0,85.0,918.4
2019-01-01 02:00:00,1.4,0.0,21.2,20.8,86.0,85.0,86.0,918.6
2019-01-01 03:00:00,0.7,0.0,20.8,20.3,87.0,85.0,86.0,917.9
2019-01-01 04:00:00,0.2,0.0,20.5,19.6,89.0,86.0,88.0,917.9
2019-01-01 05:00:00,0.3,0.0,20.1,19.5,90.0,88.0,90.0,917.6
2019-01-01 06:00:00,0.5,0.0,20.1,19.4,91.0,89.0,91.0,918.1
2019-01-01 07:00:00,1.7,0.0,20.3,20.0,91.0,89.0,89.0,918.6
2019-01-01 08:00:00,1.3,0.0,20.2,19.3,92.0,89.0,92.0,919.3
2019-01-01 09:00:00,1.1,12.9,19.5,19.2,92.0,92.0,92.0,920.3
2019-01-01 10:00:00,0.0,54.5,19.5,19.2,92.0,92.0,92.0,920.9
2019-01-01 11:00:00,0.4,157.0,19.8,19.3,92.0,92.0,92.0,921.6
2019-01-01 12:00:00,0.5,465.2,20.4,19.6,92.0,92.0,92.0,921.8
2019-01-01 13:00:00,0.3,1110.5,22.1,20.4,92.0,86.0,86.0,922.0
2019-01-01 14:00:00,0.4,1905.7,24.4,22.0,86.0,73.0,73.0,921.4
2019-01-01 15:00:00,0.7,2987.5,26.2,24.3,75.0,63.0,66.0,920.8
2019-01-01 16:00:00,3.9,3353.5,27.9,24.2,69.0,55.0,66.0,920.4
2019-01-01 17:00:00,0.4,799.6,24.2,21.1,87.0,66.0,84.0,920.2
2019-01-01 18:00:00,1.2,1587.8,25.0,22.0,85.0,69.0,70.0,919.3
2019-01-01 19:00:00,1.6,1545.3,25.8,24.8,72.0,64.0,70.0,919.1
2019-01-01 20:00:00,3.0,1991.0,26.5,24.7,71.0,63.0,68.0,918.8
2019-01-01 21:00:00,1.1,751.2,24.8,23.8,73.0,68.0,73.0,919.0
2019-01-01 22:00:00,0.2,81.2,23.8,22.0,81.0,73.0,80.0,919.9
2019-01-01 23:00:00,0.3,0.0,22.6,21.9,80.0,77.0,80.0,920.1
2019-01-02 00:00:00,0.2,0.0,22.1,20.6,87.0,80.0,87.0,920.7
2019-01-02 01:00:00,0.2,0.0,21.7,20.9,89.0,86.0,89.0,921.4
2019-01-02 02:00:00,1.0,0.0,21.5,20.6,89.0,84.0,84.0,921.3
2019-01-02 03:00:00,1.0,0.0,21.5,21.2,84.0,81.0,82.0,920.6
2019-01-02 04:00:00,0.3,0.0,21.3,20.5,83.0,81.0,82.0,919.6
2019-01-02 05:00:00,0.1,0.0,20.7,19.5,89.0,82.0,87.0,919.4
2019-01-02 06:00:00,0.3,0.0,20.4,19.3,88.0,86.0,87.0,919.4
2019-01-02 07:00:00,0.4,0.0,20.3,19.5,88.0,86.0,88.0,919.5
2019-01-02 08:00:00,0.5,0.0,19.6,18.9,90.0,88.0,90.0,920.1
2019-01-02 09:00:00,0.2,46.4,20.1,18.9,90.0,89.0,89.0,920.6
2019-01-02 10:00:00,0.5,590.1,23.9,20.1,89.0,72.0,72.0,921.4
2019-01-02 11:00:00,1.1,1421.5,25.8,23.6,75.0,60.0,63.0,921.9
2019-01-02 12:00:00,2.1,2175.4,26.6,25.5,66.0,56.0,61.0,922.3
2019-01-02 13:00:00,1.3,2924.3,27.7,26.1,62.0,51.0,57.0,922.3
2019-01-02 14:00:00,1.6,3468.0,29.1,26.7,60.0,50.0,53.0,921.6
2019-01-02 15:00:00,1.6,3722.5,29.5,28.0,57.0,48.0,55.0,920.9
2019-01-02 16:00:00,2.5,3880.6,30.7,28.1,56.0,43.0,45.0,920.1
2019-01-02 17:00:00,1.4,2873.4,31.1,28.9,54.0,42.0,47.0,919.3
2019-01-02 18:00:00,0.8,1133.3,30.1,28.0,57.0,45.0,53.0,918.7
2019-01-02 19:00:00,1.8,1554.2,30.6,28.1,63.0,43.0,51.0,917.9
2019-01-02 20:00:00,2.8,1543.5,30.4,28.4,56.0,45.0,51.0,918.1
2019-01-02 21:00:00,2.6,297.7,28.3,22.2,84.0,51.0,83.0,918.6
2019-01-02 22:00:00,1.3,26.7,22.9,22.2,83.0,76.0,76.0,919.1
2019-01-02 23:00:00,0.8,0.0,23.4,22.4,79.0,70.0,74.0,919.3
2019-01-03 00:00:00,0.5,0.0,23.1,22.6,81.0,74.0,81.0,919.8
2019-01-03 01:00:00,1.1,0.0,22.7,22.2,82.0,77.0,77.0,920.2
2019-01-03 02:00:00,1.3,0.0,22.9,21.9,81.0,76.0,77.0,920.1
2019-01-03 03:00:00,1.1,0.0,22.9,22.5,79.0,76.0,78.0,919.3
2019-01-03 04:00:00,0.8,0.0,22.7,22.0,81.0,78.0,81.0,918.6
2019-01-03 05:00:00,1.4,0.0,22.1,20.9,86.0,81.0,85.0,918.1
2019-01-03 06:00:00,1.5,0.0,21.9,21.5,85.0,82.0,83.0,918.2
2019-01-03 07:00:00,0.7,0.0,21.7,21.0,85.0,82.0,84.0,918.2
2019-01-03 08:00:00,0.1,0.0,21.3,20.4,88.0,84.0,87.0,918.9
2019-01-03 09:00:00,0.9,30.7,21.4,20.5,88.0,86.0,86.0,919.5
2019-01-03 10:00:00,0.2,112.0,21.9,21.2,86.0,84.0,84.0,920.0
2019-01-03 11:00:00,0.8,300.4,23.0,21.9,84.0,76.0,76.0,920.3
2019-01-03 12:00:00,0.6,623.1,24.3,23.0,79.0,71.0,72.0,920.6
2019-01-03 13:00:00,0.7,1497.2,26.3,24.3,72.0,58.0,59.0,920.5
2019-01-03 14:00:00,1.7,2052.2,27.3,26.1,65.0,58.0,61.0,920.0
2019-01-03 15:00:00,1.7,1430.4,27.4,26.5,67.0,58.0,62.0,919.6
2019-01-03 16:00:00,1.0,1852.2,28.2,27.0,64.0,55.0,58.0,918.8
2019-01-03 17:00:00,1.4,2218.1,29.7,27.8,61.0,51.0,58.0,918.1
2019-01-03 18:00:00,1.6,1879.8,30.1,27.8,63.0,47.0,50.0,917.3
2019-01-03 19:00:00,1.8,2107.8,30.7,27.5,58.0,47.0,52.0,917.0
2019-01-03 20:00:00,1.7,829.5,29.0,26.7,58.0,51.0,58.0,916.6
2019-01-03 21:00:00,0.7,243.1,26.7,24.9,68.0,57.0,64.0,917.1
2019-01-03 22:00:00,1.4,45.0,25.5,23.6,69.0,61.0,69.0,917.5
2019-01-03 23:00:00,0.2,0.0,24.7,23.6,70.0,66.0,66.0,918.1
2019-01-04 00:00:00,0.7,0.0,25.0,23.8,72.0,65.0,68.0,918.6
2019-01-04 01:00:00,0.1,0.0,25.4,23.6,69.0,59.0,66.0,919.2
2019-01-04 02:00:00,0.0,0.0,24.2,23.6,71.0,66.0,71.0,919.1
2019-01-04 03:00:00,0.3,0.0,24.0,23.1,75.0,71.0,74.0,918.5
2019-01-04 04:00:00,0.4,0.0,23.9,23.2,76.0,74.0,75.0,918.0
2019-01-04 05:00:00,1.5,0.0,23.8,22.1,83.0,72.0,82.0,917.6
2019-01-04 06:00:00,0.8,0.0,22.6,21.8,85.0,81.0,83.0,917.9
2019-01-04 07:00:00,1.7,0.0,22.2,21.2,88.0,82.0,85.0,918.5
2019-01-04 08:00:00,0.3,0.0,21.7,20.5,88.0,84.0,88.0,919.1
2019-01-04 09:00:00,2.3,0.6,20.7,19.6,90.0,88.0,90.0,920.5
2019-01-04 10:00:00,3.3,22.5,19.6,19.0,91.0,88.0,88.0,921.3
2019-01-04 11:00:00,0.7,151.1,19.4,19.0,90.0,88.0,90.0,921.6
2019-01-04 12:00:00,1.2,474.1,20.0,19.4,90.0,88.0,88.0,921.1
2019-01-04 13:00:00,1.3,972.2,21.4,19.9,89.0,80.0,80.0,921.2
2019-01-04 14:00:00,2.6,1208.7,21.9,21.2,84.0,78.0,82.0,920.8
2019-01-04 15:00:00,2.7,1949.7,23.9,21.5,83.0,72.0,72.0,920.4
2019-01-04 16:00:00,3.4,2523.7,24.8,23.2,74.0,65.0,72.0,920.4
2019-01-04 17:00:00,2.1,1704.4,24.4,23.4,72.0,65.0,68.0,919.5
2019-01-04 18:00:00,2.5,1137.8,24.7,23.6,74.0,64.0,64.0,918.2
2019-01-04 19:00:00,1.5,1395.6,25.1,24.1,67.0,60.0,64.0,917.4
2019-01-04 20:00:00,0.8,713.6,25.1,24.1,72.0,62.0,68.0,917.1
2019-01-04 21:00:00,0.8,232.4,24.0,22.1,76.0,67.0,72.0,917.6
2019-01-04 22:00:00,0.9,15.7,22.9,21.1,79.0,68.0,78.0,917.9
2019-01-04 23:00:00,0.7,0.0,21.7,21.1,78.0,74.0,77.0,918.7
2019-01-05 00:00:00,0.7,0.0,21.9,21.5,77.0,72.0,74.0,919.5
2019-01-05 01:00:00,0.3,0.0,21.9,21.4,78.0,74.0,78.0,919.8
2019-01-05 02:00:00,0.8,0.0,21.9,21.4,78.0,77.0,77.0,919.1
2019-01-05 03:00:00,0.1,0.0,21.7,20.6,83.0,77.0,81.0,919.0
2019-01-05 04:00:00,0.6,0.0,21.0,19.9,86.0,81.0,86.0,918.3
2019-01-05 05:00:00,0.7,0.0,20.3,19.8,87.0,86.0,86.0,918.1
2019-01-05 06:00:00,0.8,0.0,20.5,19.9,87.0,86.0,86.0,917.6
2019-01-05 07:00:00,0.9,0.0,20.5,19.3,89.0,86.0,89.0,917.8
2019-01-05 08:00:00,1.3,0.0,19.6,18.7,90.0,89.0,90.0,918.2
2019-01-05 09:00:00,0.2,76.5,19.7,18.6,91.0,90.0,90.0,919.0
2019-01-05 10:00:00,0.5,307.4,21.1,19.7,90.0,83.0,83.0,919.3
2019-01-05 11:00:00,0.3,646.6,22.4,21.1,83.0,71.0,74.0,919.5
2019-01-05 12:00:00,0.1,1119.8,24.4,22.4,74.0,64.0,65.0,920.0
2019-01-05 13:00:00,0.7,2545.0,27.1,24.4,68.0,49.0,50.0,920.2
2019-01-05 14:00:00,1.2,2353.8,27.8,26.5,57.0,46.0,50.0,919.9
2019-01-05 15:00:00,2.8,2496.8,28.2,27.0,56.0,46.0,48.0,919.3
2019-01-05 16:00:00,1.7,3067.8,29.5,27.1,53.0,42.0,46.0,918.7
2019-01-05 17:00:00,2.6,2897.0,29.3,28.3,55.0,41.0,53.0,917.6
2019-01-05 18:00:00,2.0,2174.9,29.1,28.1,54.0,45.0,47.0,917.4
2019-01-05 19:00:00,1.3,1836.5,30.1,27.4,54.0,43.0,49.0,917.1
2019-01-05 20:00:00,1.6,1656.5,27.6,25.6,68.0,48.0,58.0,917.0
2019-01-05 21:00:00,1.2,662.9,26.9,24.6,75.0,56.0,67.0,917.3
2019-01-05 22:00:00,0.6,99.3,25.2,23.6,73.0,59.0,61.0,917.6
2019-01-05 23:00:00,1.0,0.0,24.5,23.0,66.0,58.0,65.0,918.1
2019-01-06 00:00:00,0.6,0.0,24.0,23.3,65.0,60.0,65.0,918.8
2019-01-06 01:00:00,0.4,0.0,24.1,23.0,68.0,63.0,68.0,919.5
2019-01-06 02:00:00,0.6,0.0,23.5,22.7,70.0,64.0,65.0,919.8
2019-01-06 03:00:00,0.6,0.0,23.4,22.4,66.0,62.0,66.0,919.3
2019-01-06 04:00:00,1.6,0.0,22.8,20.6,80.0,66.0,76.0,919.1
2019-01-06 05:00:00,0.5,0.0,21.8,19.9,86.0,73.0,86.0,918.9
2019-01-06 06:00:00,0.2,0.0,20.5,19.0,89.0,83.0,89.0,918.4
2019-01-06 07:00:00,0.9,0.0,19.9,18.9,90.0,88.0,89.0,918.4
2019-01-06 08:00:00,0.1,0.0,20.3,19.8,89.0,83.0,84.0,918.6
2019-01-06 09:00:00,0.8,48.2,20.3,18.8,88.0,81.0,88.0,919.4
2019-01-06 10:00:00,1.3,515.6,22.8,18.9,89.0,70.0,71.0,919.7
2019-01-06 11:00:00,2.0,1374.0,24.8,22.6,72.0,59.0,62.0,920.2
2019-01-06 12:00:00,2.2,2142.0,26.2,24.6,63.0,54.0,56.0,920.2
2019-01-06 13:00:00,2.5,2970.1,27.8,25.6,60.0,50.0,51.0,920.3
2019-01-06 14:00:00,2.0,3437.5,28.8,27.4,55.0,45.0,48.0,919.6
2019-01-06 15:00:00,2.3,3888.2,29.4,28.0,53.0,42.0,51.0,919.1
2019-01-06 16:00:00,2.1,3868.4,30.7,29.1,51.0,40.0,45.0,918.6
2019-01-06 17:00:00,2.0,3769.0,31.0,30.0,46.0,32.0,38.0,917.8
2019-01-06 18:00:00,1.8,3355.1,31.7,30.5,40.0,31.0,35.0,917.1
2019-01-06 19:00:00,1.1,2830.4,31.8,30.6,42.0,33.0,38.0,916.5
2019-01-06 20:00:00,2.0,1140.8,31.3,28.3,47.0,36.0,46.0,916.4
2019-01-06 21:00:00,2.1,189.1,28.8,26.2,58.0,42.0,57.0,916.7
2019-01-06 22:00:00,0.3,25.9,26.3,24.9,60.0,51.0,52.0,916.9
2019-01-06 23:00:00,0.8,0.0,25.9,24.7,55.0,51.0,52.0,917.5
2019-01-07 00:00:00,2.5,0.0,26.2,24.8,60.0,42.0,60.0,918.6
2019-01-07 01:00:00,1.9,0.0,24.9,24.2,65.0,60.0,64.0,919.5
2019-01-07 02:00:00,2.3,0.0,24.3,23.7,67.0,64.0,66.0,919.6
2019-01-07 03:00:00,1.9,0.0,23.7,23.1,69.0,66.0,69.0,918.8
2019-01-07 04:00:00,2.3,0.0,23.4,21.8,75.0,68.0,72.0,918.4
2019-01-07 05:00:00,1.2,0.0,22.7,22.3,74.0,72.0,73.0,918.0
2019-01-07 06:00:00,1.9,0.0,22.5,22.1,75.0,73.0,74.0,918.0
2019-01-07 07:00:00,1.9,0.0,22.3,20.9,79.0,73.0,77.0,918.7
2019-01-07 08:00:00,2.8,0.0,21.9,21.2,78.0,75.0,76.0,919.4
2019-01-07 09:00:00,3.1,37.5,21.7,21.2,78.0,76.0,76.0,919.9
2019-01-07 10:00:00,2.5,577.6,23.2,21.6,77.0,68.0,69.0,920.4
2019-01-07 11:00:00,2.6,1428.3,25.0,23.2,69.0,60.0,61.0,920.7
2019-01-07 12:00:00,2.4,2276.5,26.5,24.8,62.0,55.0,57.0,920.9
2019-01-07 13:00:00,2.3,2983.8,27.9,26.3,58.0,51.0,54.0,920.8
2019-01-07 14:00:00,2.1,3528.2,29.1,27.4,58.0,47.0,48.0,920.4
2019-01-07 15:00:00,2.5,3853.1,29.8,28.2,54.0,41.0,45.0,919.9
2019-01-07 16:00:00,2.4,3963.7,30.8,29.1,48.0,37.0,40.0,919.6
2019-01-07 17:00:00,1.8,3788.4,31.2,30.0,43.0,33.0,40.0,919.0
2019-01-07 18:00:00,1.4,1657.3,30.8,28.8,54.0,40.0,50.0,918.6
2019-01-07 19:00:00,2.0,2356.0,31.1,28.8,52.0,40.0,46.0,918.2
2019-01-07 20:00:00,1.0,1876.6,30.9,29.5,47.0,41.0,44.0,918.2
2019-01-07 21:00:00,2.0,610.0,29.9,27.3,53.0,43.0,53.0,918.3
2019-01-07 22:00:00,2.5,28.1,27.3,26.2,57.0,53.0,54.0,918.7
2019-01-07 23:00:00,1.0,0.0,27.1,24.4,62.0,51.0,61.0,919.3
2019-01-08 00:00:00,2.6,0.0,26.0,24.8,62.0,54.0,62.0,919.6
2019-01-08 01:00:00,3.4,0.0,25.1,24.2,70.0,62.0,70.0,920.3
2019-01-08 02:00:00,2.6,0.0,24.4,23.4,74.0,70.0,74.0,920.4
2019-01-08 03:00:00,2.9,0.0,23.5,22.8,75.0,73.0,75.0,919.7
2019-01-08 04:00:00,2.3,0.0,22.9,22.2,78.0,75.0,77.0,919.4
2019-01-08 05:00:00,2.1,0.0,22.4,21.9,78.0,76.0,77.0,919.1
2019-01-08 06:00:00,0.5,0.0,22.0,21.3,78.0,76.0,78.0,918.8
2019-01-08 07:00:00,1.3,0.0,22.0,21.3,78.0,75.0,76.0,919.1
2019-01-08 08:00:00,0.8,0.0,21.9,20.0,85.0,76.0,85.0,919.7
2019-01-08 09:00:00,1.5,32.7,21.9,19.7,87.0,75.0,75.0,920.5
2019-01-08 10:00:00,2.9,563.9,23.3,21.8,76.0,67.0,67.0,921.0
2019-01-08 11:00:00,3.1,1417.0,24.8,23.2,67.0,62.0,62.0,921.5
2019-01-08 12:00:00,2.4,2274.2,26.7,24.6,64.0,59.0,60.0,921.9
2019-01-08 13:00:00,2.8,3071.5,27.5,25.8,62.0,55.0,58.0,922.0
2019-01-08 14:00:00,3.2,2390.3,28.0,25.5,63.0,54.0,58.0,921.7
2019-01-08 15:00:00,2.9,1916.7,27.6,26.1,64.0,55.0,57.0,921.0
2019-01-08 16:00:00,2.6,2477.0,29.6,26.8,63.0,51.0,55.0,920.6
2019-01-08 17:00:00,3.5,3104.2,29.4,27.3,60.0,49.0,52.0,919.6
2019-01-08 18:00:00,3.0,2534.1,29.5,27.5,59.0,51.0,52.0,918.9
2019-01-08 19:00:00,2.9,1862.2,29.1,27.7,58.0,53.0,56.0,918.5
2019-01-08 20:00:00,2.2,950.8,28.6,26.9,61.0,54.0,59.0,918.7
2019-01-08 21:00:00,2.2,189.1,26.9,25.5,65.0,58.0,63.0,918.4
2019-01-08 22:00:00,2.7,30.6,26.1,25.0,64.0,61.0,63.0,918.9
2019-01-08 23:00:00,2.1,0.0,25.3,23.6,70.0,63.0,70.0,919.8
2019-01-09 00:00:00,0.9,0.0,23.8,22.6,74.0,69.0,71.0,920.1
2019-01-09 01:00:00,1.8,0.0,24.0,23.1,71.0,66.0,66.0,920.2
2019-01-09 02:00:00,1.7,0.0,23.8,22.8,69.0,66.0,69.0,920.1
2019-01-09 03:00:00,1.4,0.0,22.9,22.3,70.0,66.0,69.0,919.9
2019-01-09 04:00:00,2.1,0.0,22.6,22.0,70.0,68.0,70.0,919.8
2019-01-09 05:00:00,2.3,0.0,22.1,21.7,71.0,70.0,70.0,919.3
2019-01-09 06:00:00,2.4,0.0,21.9,21.3,71.0,68.0,69.0,918.8
2019-01-09 07:00:00,1.7,0.0,21.3,20.8,70.0,68.0,70.0,918.7
2019-01-09 08:00:00,1.4,0.0,20.9,19.1,78.0,69.0,78.0,918.9
2019-01-09 09:00:00,1.9,41.2,20.2,19.0,78.0,73.0,73.0,919.7
2019-01-09 10:00:00,3.8,551.8,22.1,20.1,73.0,65.0,68.0,920.3
2019-01-09 11:00:00,2.9,914.0,22.0,21.0,75.0,68.0,75.0,920.9
2019-01-09 12:00:00,4.4,599.3,21.6,20.6,75.0,68.0,69.0,921.0
2019-01-09 13:00:00,3.6,1415.5,22.9,21.6,69.0,64.0,65.0,920.9
2019-01-09 14:00:00,3.1,3365.0,26.1,22.7,66.0,55.0,58.0,920.5
2019-01-09 15:00:00,2.6,3404.8,27.2,25.1,58.0,49.0,49.0,920.0
